,price log,bedrooms,bathrooms,sqft_log,condition,date_new,years since built
37,5.8061799739838875,4,2.0,3.3729120029701067,4,0.5833333333332575,111.0
38,5.380211241711606,4,1.0,3.0863598306747484,2,0.75,46.16666666666674
39,5.781755374652469,4,2.5,3.4183012913197452,3,0.08333333333325754,18.5
40,5.795880017344075,4,2.5,3.4099331233312946,3,0.16666666666651508,14.583333333333258
41,5.889301702506311,4,2.25,3.625312450961674,3,0.25,30.666666666666742
42,5.935502227576441,5,2.75,3.555698894718901,3,0.16666666666651508,0.5833333333332575
43,5.835690571492425,3,1.0,3.1958996524092336,3,0.4166666666665151,92.83333333333326
44,5.489958479424835,3,1.0,3.1072099696478683,4,0.16666666666651508,55.58333333333326
45,5.688419822002711,3,2.5,3.499687082618404,3,0.16666666666651508,11.583333333333258
46,5.323231468114774,3,1.0,2.99563519459755,3,0.8333333333332575,49.25
47,5.894869656745253,4,2.5,3.359835482339888,4,0.16666666666651508,33.58333333333326
48,5.653212513775344,3,1.75,3.0969100130080562,4,0.9166666666665151,62.33333333333326
49,6.1303337684950066,3,2.5,3.4398062113933303,5,0.8333333333332575,62.25
50,5.357934847000454,3,1.0,3.0755469613925306,3,0.33333333333325754,59.75
51,5.537819095073274,5,2.5,3.4983105537896004,4,0.75,49.16666666666674
52,5.778151250383644,3,1.75,3.1492191126553797,4,0.5833333333332575,65.0
53,5.76715586608218,2,1.75,3.296665190261531,3,0.75,34.16666666666674
54,5.963787827345556,5,2.25,3.436162647040756,3,0.8333333333332575,88.25
55,5.946943270697825,4,2.5,3.45178643552429,3,0.0,19.416666666666742
56,5.4661258704182,4,2.5,3.3521825181113627,3,0.25,6.6666666666667425
57,5.478566495593843,3,2.5,3.383815365980431,3,0.9166666666665151,12.333333333333258
58,5.978180516937414,5,3.25,3.5118833609788744,4,0.25,46.66666666666674
59,5.633468455579586,4,3.0,3.2671717284030137,3,0.75,24.166666666666742
60,5.812913356642856,3,2.25,3.3324384599156054,4,0.5833333333332575,56.0
61,5.460897842756548,3,1.75,3.100370545117563,3,0.25,60.66666666666674
62,5.703291378118661,3,1.75,3.401228167498113,5,0.4166666666665151,41.83333333333326
63,5.739572344450092,3,1.75,3.187520720836463,3,0.5833333333332575,1.0
64,5.628388930050312,3,2.25,3.220108088040055,3,0.08333333333325754,35.5
65,5.501914678058426,3,2.75,3.4424797690644486,5,0.5,89.91666666666674
66,5.989004615698537,4,2.5,3.4345689040341987,3,0.33333333333325754,25.75
67,5.457881896733992,4,2.5,3.3502480183341627,3,0.4166666666665151,9.833333333333258
68,5.309630167425898,3,1.0,3.0,4,0.25,46.66666666666674
69,6.122215878272827,5,2.25,3.505149978319906,3,0.08333333333325754,49.5
70,6.017033339298781,5,3.25,3.678518379040114,4,0.33333333333325754,41.75
71,5.511883360978874,3,2.0,3.100370545117563,4,0.6666666666665151,43.08333333333326
72,5.756636108245848,4,2.0,3.439332693830263,5,0.08333333333325754,98.5
73,5.556302500767287,4,2.5,3.376576957056512,3,0.16666666666651508,9.583333333333258
74,5.54282542695918,3,1.75,3.2528530309798933,5,0.8333333333332575,50.25
75,5.920384242178358,4,4.0,3.5352941200427703,4,0.5,28.916666666666742
76,5.57978359661681,4,1.75,3.24551266781415,3,0.4166666666665151,58.83333333333326
77,5.681241237375588,3,1.0,3.0170333392987803,3,0.9166666666665151,74.33333333333326
78,5.6127838567197355,3,1.0,3.1492191126553797,4,0.08333333333325754,58.5
79,5.857332496431268,4,2.5,3.537819095073274,3,0.8333333333332575,13.25
80,5.5910646070264995,3,2.5,3.3710678622717363,3,0.5833333333332575,12.0
81,5.556302500767287,4,2.5,3.278753600952829,3,0.5833333333332575,23.0
82,5.550228353055094,2,1.0,3.305351369446624,3,0.4166666666665151,66.83333333333326
83,5.551449997972875,3,1.5,3.225309281725863,3,0.6666666666665151,51.08333333333326
84,5.498310553789601,3,1.0,2.9822712330395684,3,0.08333333333325754,62.5
85,5.973127853599698,3,1.5,3.330413773349191,3,0.5,89.91666666666674
86,5.484299839346786,5,2.25,3.424881636631067,5,0.5,53.91666666666674
87,5.663700925389648,3,3.25,3.4424797690644486,3,0.08333333333325754,8.5
88,5.332438459915605,2,2.25,3.2068258760318495,4,0.0,35.41666666666674
89,5.525044807036846,2,1.75,3.012837224705172,3,0.33333333333325754,8.75
90,5.386498965550653,4,2.5,3.296665190261531,3,0.0,26.416666666666742
91,6.041345304993961,5,2.75,3.546542663478131,4,0.8333333333332575,14.25
92,5.184691430817598,3,1.0,3.0791812460476247,3,0.75,53.16666666666674
93,5.633468455579586,3,1.5,3.1986570869544226,3,0.16666666666651508,75.58333333333326
94,5.845098040014257,3,1.5,3.1986570869544226,3,0.5833333333332575,76.0
95,5.956648579205203,4,2.5,3.5185139398778875,3,0.33333333333325754,68.75
96,5.393575203269587,3,1.75,3.292256071356476,3,0.8333333333332575,48.25
97,5.298853076409706,4,1.5,3.0644579892269186,4,0.33333333333325754,39.75
98,5.496929648073215,3,1.75,3.2576785748691846,5,0.16666666666651508,34.58333333333326
99,5.640978057358332,3,2.5,3.3654879848909,3,0.0,22.416666666666742
100,5.929842794588423,3,2.5,3.315970345456918,5,0.08333333333325754,104.5
101,5.744292983122676,3,2.0,3.296665190261531,4,0.4166666666665151,85.83333333333326
102,5.845067017871888,3,2.25,3.3404441148401185,4,0.5833333333332575,32.0
103,6.036628895362161,3,2.5,3.4653828514484184,3,0.4166666666665151,64.83333333333326
104,5.4623979978989565,3,1.0,3.0827853703164503,3,0.33333333333325754,60.75
105,5.574031267727719,3,2.5,3.369215857410143,4,0.9166666666665151,37.33333333333326
106,5.662757831681574,3,1.0,3.2227164711475833,4,0.0,75.41666666666674
107,5.275311354541811,2,1.75,3.093421685162235,4,0.16666666666651508,29.583333333333258
108,5.832508912706237,4,2.5,3.496929648073215,4,0.8333333333332575,24.25
109,5.672097857935717,5,1.75,3.307496037913213,4,0.25,72.66666666666674
110,5.776519584787812,4,2.5,3.3636119798921444,3,0.16666666666651508,30.583333333333258
111,5.7558748556724915,3,1.75,3.100370545117563,5,0.8333333333332575,110.25
112,5.435366506612661,3,1.75,3.187520720836463,4,0.33333333333325754,34.75
113,5.518448132698142,3,1.75,3.3180633349627615,3,0.5,43.91666666666674
114,5.681241237375588,4,2.5,3.509202522331103,3,0.4166666666665151,13.833333333333258
115,5.869525062857227,3,3.5,3.6414741105040997,3,0.5,114.91666666666674
116,5.71474876072506,3,3.5,3.2013971243204513,3,0.08333333333325754,4.5
117,5.312653295645662,2,1.0,2.9444826721501687,4,0.08333333333325754,69.5
118,5.235023159495223,4,2.0,3.1958996524092336,3,0.6666666666665151,65.08333333333326
119,5.7283537820212285,4,1.0,3.2068258760318495,4,1.0,90.41666666666674
120,5.819543935541868,3,2.5,3.380211241711606,3,0.6666666666665151,51.08333333333326
121,5.592731766393962,3,2.0,3.161368002234975,3,0.5,27.916666666666742
122,5.596597095626461,2,1.0,2.886490725172482,3,0.9166666666665151,62.33333333333326
123,5.648360010980932,4,1.75,3.322219294733919,5,0.5,90.91666666666674
124,5.886490725172482,3,2.25,3.4638929889859074,3,0.08333333333325754,24.5
125,6.161368002234975,4,2.75,3.439332693830263,3,0.8333333333332575,101.25
126,5.648360010980932,3,2.25,3.322219294733919,3,0.16666666666651508,47.58333333333326
127,5.414973347970818,4,2.25,3.3344537511509307,3,0.16666666666651508,36.58333333333326
128,5.9151359066220115,5,3.5,3.3654879848909,5,0.08333333333325754,88.5
129,5.633468455579586,4,2.5,3.315970345456918,3,0.9166666666665151,11.333333333333258
130,5.326335860928752,3,1.75,3.0253058652647704,4,0.6666666666665151,29.083333333333258
131,5.819872821950546,4,2.25,3.303196057420489,3,0.9166666666665151,29.333333333333258
132,5.894316062684439,3,3.5,3.59659709562646,3,0.08333333333325754,25.5
133,5.656333980035956,3,2.5,3.303196057420489,3,0.0,0.41666666666674246
134,5.829303772831025,4,3.5,3.330413773349191,3,0.6666666666665151,10.083333333333258
135,5.298853076409706,3,1.75,3.12057393120585,4,0.25,58.66666666666674
136,5.342422680822207,4,1.75,3.305351369446624,3,0.25,46.66666666666674
137,5.6551384348113825,4,2.25,3.413299764081252,4,0.0,46.41666666666674
138,5.582631439489637,2,1.0,3.0755469613925306,3,0.16666666666651508,33.58333333333326
139,5.715961582542223,3,2.25,3.0681858617461617,3,0.0,0.41666666666674246
140,5.8228216453031045,2,1.0,3.0453229787866576,3,0.08333333333325754,89.5
141,5.722387094177123,5,2.5,3.450249108319361,4,0.16666666666651508,46.58333333333326
142,5.311753861055754,3,1.0,3.2068258760318495,4,1.0,53.41666666666674
143,5.623249290397901,3,1.0,3.0253058652647704,4,0.9166666666665151,92.33333333333326
144,5.698970004336019,4,2.25,3.307496037913213,4,0.75,54.16666666666674
145,5.964495339555093,4,2.5,3.5646660642520893,4,0.5833333333332575,21.0
146,5.949390006644912,4,1.0,3.406540180433955,3,0.08333333333325754,109.5
147,5.633468455579586,2,2.5,3.383815365980431,3,0.25,7.6666666666667425
148,5.41161970596323,5,2.0,3.3541084391474008,4,0.4166666666665151,54.83333333333326
149,5.708420900134713,3,1.0,3.155336037465062,3,0.5,67.91666666666674
150,5.726050388438431,3,2.0,3.1335389083702174,3,0.25,24.666666666666742
151,5.748188027006201,3,1.0,3.0453229787866576,3,0.9166666666665151,68.33333333333326
152,5.451709698271347,3,1.0,3.0969100130080562,4,0.8333333333332575,61.25
153,6.352182518111363,4,3.25,3.714329759745233,3,0.9166666666665151,9.333333333333258
154,5.544068044350276,1,1.0,2.845098040014257,3,0.0,72.41666666666674
155,5.332438459915605,3,1.0,3.0718820073061255,4,0.16666666666651508,47.58333333333326
156,5.812913356642856,5,3.5,3.597695185925512,3,0.5,18.916666666666742
157,5.505149978319906,4,2.75,3.4216039268698313,3,0.25,47.66666666666674
158,5.392696953259666,3,2.0,3.103803720955957,3,0.5,98.91666666666674
159,5.505149978319906,4,1.75,3.24551266781415,4,0.4166666666665151,46.83333333333326
160,5.4065401804339555,5,2.25,3.3138672203691533,3,0.0,52.41666666666674
161,5.6414741105041,3,1.75,3.250420002308894,3,0.8333333333332575,53.25
162,5.954242509439325,3,2.5,3.531478917042255,3,0.8333333333332575,15.25
163,5.644438589467838,3,2.75,3.2810333672477277,3,0.08333333333325754,35.5
164,5.623249290397901,3,2.0,3.305351369446624,4,0.25,39.66666666666674
165,5.568201724066995,3,1.75,3.1986570869544226,3,0.5833333333332575,39.0
166,5.431283331807261,2,1.75,3.1271047983648077,5,0.75,66.16666666666674
167,5.906927347308955,4,2.5,3.428134794028789,3,0.8333333333332575,16.25
168,5.814913181275074,3,2.5,3.428134794028789,4,0.08333333333325754,35.5
169,5.569958818096594,3,2.0,3.1367205671564067,5,0.08333333333325754,50.5
170,5.453318340047038,3,1.75,3.1931245983544616,3,0.8333333333332575,61.25
171,5.434568904034199,3,1.75,3.3344537511509307,4,0.6666666666665151,37.08333333333326
172,5.495544337546448,3,1.5,3.1271047983648077,3,0.0,59.41666666666674
173,5.962606072924127,4,2.5,3.5888317255942073,3,0.6666666666665151,31.083333333333258
174,5.828015064223977,4,2.25,3.413299764081252,4,0.33333333333325754,34.75
175,5.628388930050312,3,2.5,3.0492180226701815,3,0.75,7.1666666666667425
176,5.602005701124516,5,2.75,3.294466226161593,3,0.16666666666651508,28.583333333333258
177,5.585460729508501,3,1.0,3.0863598306747484,3,0.0,113.41666666666674
178,5.431283331807261,3,1.5,3.290034611362518,4,0.5,39.91666666666674
179,5.518513939877887,2,1.0,3.130333768495006,3,0.6666666666665151,66.08333333333326
180,5.414973347970818,3,2.5,3.2227164711475833,3,0.16666666666651508,26.583333333333258
181,5.672097857935717,4,3.0,3.376576957056512,4,0.9166666666665151,90.33333333333326
182,5.770115294787102,4,3.0,3.387389826338729,5,0.08333333333325754,53.5
183,5.213517756996305,2,1.5,3.0211892990699383,3,0.16666666666651508,18.583333333333258
184,5.921686475483602,4,2.75,3.4955443375464483,3,0.33333333333325754,21.75
185,6.039414119176137,5,3.0,3.611723308007342,4,0.5,28.916666666666742
186,5.429752280002408,4,1.75,3.173186268412274,4,0.9166666666665151,46.33333333333326
187,5.748188027006201,3,2.5,3.278753600952829,3,0.0,27.416666666666742
188,5.788875115775417,4,1.0,3.123851640967086,4,0.9166666666665151,114.33333333333326
189,5.767295411801843,3,2.25,3.3483048630481607,3,0.5833333333332575,40.0
190,5.484299839346786,3,1.75,3.2174839442139063,3,0.25,37.66666666666674
191,5.222586423390389,3,1.0,3.0755469613925306,3,0.5,55.91666666666674
192,5.902546779313991,3,2.5,3.330413773349191,4,0.33333333333325754,55.75
193,5.6020599913279625,3,2.5,3.3384564936046046,4,0.08333333333325754,52.5
194,5.361727836017593,3,1.0,3.0253058652647704,3,0.5833333333332575,67.0
195,5.409735364482449,3,2.5,3.2278867046136734,3,0.0,11.416666666666742
196,5.626340367375042,4,2.0,3.294466226161593,5,0.5,94.91666666666674
197,5.6674529528899535,3,2.5,3.3324384599156054,3,0.16666666666651508,7.5833333333332575
198,5.643452676486188,3,2.5,3.2810333672477277,3,0.6666666666665151,18.083333333333258
199,5.585460729508501,3,1.75,3.130333768495006,4,0.4166666666665151,45.83333333333326
200,5.3222192947339195,3,1.0,2.934498451243568,4,0.8333333333332575,72.25
201,5.472756449317212,3,2.5,3.287801729930226,3,0.5,20.916666666666742
202,5.672097857935717,3,1.0,3.0043213737826426,3,0.16666666666651508,62.58333333333326
203,5.355068206348851,3,1.5,3.113943352306837,4,0.25,38.66666666666674
204,5.438146636246748,3,1.0,2.9590413923210934,4,0.8333333333332575,53.25
205,5.924279286061882,4,1.75,3.3944516808262164,4,0.25,48.66666666666674
206,5.831165633909443,3,2.5,3.387389826338729,3,0.33333333333325754,4.75
207,5.628388930050312,3,1.0,3.0043213737826426,3,0.75,100.16666666666674
208,5.255875273391466,2,0.75,2.9542425094393248,3,0.5,73.91666666666674
209,5.666517980554881,6,3.0,3.361727836017593,3,0.16666666666651508,94.58333333333326
210,5.505149978319906,4,2.25,3.1903316981702914,3,0.9166666666665151,22.333333333333258
211,5.796230091283433,3,2.25,3.103803720955957,3,0.16666666666651508,0.5833333333332575
212,5.772688354682141,4,2.5,3.3502480183341627,3,0.0,31.416666666666742
213,5.6674529528899535,3,2.5,3.433609843323718,3,0.6666666666665151,10.083333333333258
214,5.678518379040114,4,2.75,3.2355284469075487,3,0.0,36.41666666666674
215,5.447158031342219,2,1.0,2.929418925714293,3,0.6666666666665151,92.08333333333326
216,6.177536499929862,5,3.0,3.5185139398778875,3,0.75,58.16666666666674
217,5.649177081835978,3,2.5,3.3521825181113627,3,0.16666666666651508,14.583333333333258
218,6.030194785356751,2,2.25,3.591064607026499,3,0.25,67.66666666666674
219,5.669316880566112,2,1.5,3.12057393120585,4,0.4166666666665151,67.83333333333326
220,5.836324115706752,4,2.5,3.4409090820652177,3,0.25,15.666666666666742
221,5.447080471831002,3,2.0,3.2430380486862944,3,0.08333333333325754,53.5
222,5.721810615212546,4,2.25,3.367355921026019,3,0.33333333333325754,27.75
223,5.511883360978874,3,2.25,3.346352974450639,4,0.33333333333325754,48.75
224,5.515873843711679,3,2.25,3.305351369446624,3,0.33333333333325754,20.75
225,5.5910646070264995,3,2.25,3.0969100130080562,5,0.08333333333325754,72.5
226,5.681195996010693,2,2.0,3.1789769472931693,3,0.8333333333332575,10.25
227,5.423163923850348,4,2.25,3.2355284469075487,4,0.0,36.41666666666674
228,5.371067862271736,3,1.0,3.155336037465062,4,0.6666666666665151,54.08333333333326
229,5.7130703258556395,3,2.5,3.1702617153949575,3,0.8333333333332575,11.25
230,5.816241299991783,2,1.75,3.161368002234975,3,0.9166666666665151,100.33333333333326
231,5.698970004336019,4,2.75,3.357934847000454,5,0.08333333333325754,54.5
232,5.498310553789601,6,2.75,3.4683473304121573,3,0.5,36.91666666666674
233,5.328379603438738,2,1.0,3.0,3,0.5,53.91666666666674
234,5.676693609624866,3,1.5,3.3944516808262164,5,0.33333333333325754,67.75
235,6.010723865391773,5,4.0,3.575187844927661,3,0.08333333333325754,31.5
236,5.619093330626742,3,2.0,3.346352974450639,5,0.9166666666665151,39.33333333333326
237,5.6127838567197355,4,1.0,3.294466226161593,3,0.8333333333332575,111.25
238,5.903089986991944,3,3.5,3.583198773968623,3,0.16666666666651508,21.583333333333258
239,5.6739419986340875,6,2.5,3.6444385894678386,4,0.0,49.41666666666674
240,5.352182518111363,3,1.75,3.155336037465062,4,0.5833333333332575,47.0
241,5.3222192947339195,2,1.0,2.9190780923760737,3,0.4166666666665151,74.83333333333326
242,5.658011396657113,2,1.0,3.155336037465062,2,0.6666666666665151,90.08333333333326
243,5.352182518111363,3,1.0,3.113943352306837,4,0.9166666666665151,61.33333333333326
244,5.681241237375588,2,1.0,3.012837224705172,4,0.25,96.66666666666674
245,5.559906625036112,3,2.5,3.437750562820388,3,0.75,25.166666666666742
246,6.380211241711606,4,2.5,3.5622928644564746,3,0.33333333333325754,14.75
247,5.2576785748691846,2,1.5,2.8573324964312685,3,0.75,61.16666666666674
248,5.3979400086720375,4,2.0,3.303196057420489,4,0.8333333333332575,39.25
249,5.682145076373832,3,1.75,3.1931245983544616,4,0.9166666666665151,97.33333333333326
250,5.414973347970818,3,2.0,3.2576785748691846,4,0.33333333333325754,36.75
251,5.658011396657113,4,2.5,3.526339277389844,3,0.0,13.416666666666742
252,5.6180480967120925,3,2.25,3.1789769472931693,3,0.9166666666665151,24.333333333333258
253,5.5434471800817,3,1.0,3.146128035678238,3,0.9166666666665151,62.33333333333326
254,5.389166084364533,3,2.5,3.2380461031287955,3,0.33333333333325754,27.75
255,5.772688354682141,2,2.0,3.1522883443830563,5,0.0,86.41666666666674
256,5.585460729508501,4,1.75,3.3729120029701067,4,0.4166666666665151,59.83333333333326
257,5.498310553789601,3,1.75,3.1986570869544226,4,0.75,41.16666666666674
258,5.4065401804339555,3,1.0,3.089905111439398,3,0.5,35.91666666666674
259,5.840733234611807,4,2.5,3.3909351071033793,3,0.25,8.666666666666742
260,5.892094602690481,3,1.0,3.220108088040055,3,0.5833333333332575,104.0
261,5.3747483460101035,3,1.75,3.103803720955957,4,0.4166666666665151,54.83333333333326
262,5.720159303405957,3,2.25,3.322219294733919,3,0.5833333333332575,36.0
263,5.628388930050312,2,1.0,2.886490725172482,3,0.9166666666665151,85.33333333333326
264,5.5680843313153945,1,0.75,2.8808135922807914,5,0.4166666666665151,78.83333333333326
265,5.4623979978989565,4,2.5,3.230448921378274,4,0.0,26.416666666666742
266,5.45484486000851,3,1.0,3.0492180226701815,3,0.33333333333325754,60.75
267,5.6180480967120925,2,1.0,3.0293837776852097,3,0.25,77.66666666666674
268,5.435366506612661,3,2.5,3.315970345456918,3,0.9166666666665151,36.33333333333326
269,6.4623979978989565,4,3.25,3.7032913781186614,3,1.0,33.41666666666674
270,6.135132651376775,4,4.75,3.725094521081469,4,0.4166666666665151,25.833333333333258
271,5.639486489268586,2,1.0,3.0170333392987803,4,1.0,76.41666666666674
272,5.3222192947339195,3,1.0,3.230448921378274,4,0.4166666666665151,47.83333333333326
273,5.372912002970106,3,1.0,3.113943352306837,3,0.33333333333325754,53.75
274,5.519827993775719,3,1.75,3.03342375548695,3,0.5,60.91666666666674
275,5.562292864456475,3,2.5,3.423737249982329,3,0.8333333333332575,9.25
276,5.653212513775344,3,2.0,3.359835482339888,5,0.6666666666665151,55.08333333333326
277,5.886490725172482,4,2.75,3.582063362911709,3,0.5,0.9166666666667425
278,5.658011396657113,4,2.5,3.3443922736851106,3,1.0,18.416666666666742
279,5.607455023214668,3,1.75,3.3783979009481375,3,1.0,107.41666666666674
280,5.484157424365381,4,1.75,3.4149733479708178,4,0.16666666666651508,45.58333333333326
281,5.230448921378274,2,1.0,2.934498451243568,3,0.75,84.16666666666674
282,6.311753861055754,5,3.0,3.583198773968623,5,1.0,110.41666666666674
283,5.892094602690481,4,2.5,3.5440680443502757,3,0.08333333333325754,9.5
284,5.518513939877887,3,3.0,3.383815365980431,4,0.9166666666665151,27.333333333333258
285,5.568201724066995,4,2.5,3.4345689040341987,3,0.33333333333325754,22.75
286,5.669316880566112,5,2.25,3.3979400086720375,3,0.4166666666665151,35.83333333333326
287,5.607455023214668,3,1.75,3.2227164711475833,3,0.75,35.16666666666674
288,5.829303772831025,5,2.25,3.462397997898956,3,0.16666666666651508,29.583333333333258
289,5.698970004336019,2,1.0,3.214843848047698,4,0.25,60.66666666666674
290,5.591063493449477,4,2.5,3.2764618041732443,4,0.16666666666651508,46.58333333333326
291,5.799340549453582,4,1.75,3.469822015978163,4,0.75,40.16666666666674
292,5.556302500767287,4,2.5,3.3344537511509307,3,0.4166666666665151,22.833333333333258
293,5.763427993562937,4,3.0,3.515873843711679,3,0.4166666666665151,28.833333333333258
294,5.740362689494244,3,2.0,3.294466226161593,5,0.16666666666651508,85.58333333333326
295,5.943988875073772,4,2.5,3.526339277389844,3,0.16666666666651508,20.583333333333258
296,5.423245873936808,3,2.0,3.12057393120585,3,0.25,21.666666666666742
297,5.649821463224566,3,2.5,3.423245873936808,3,0.8333333333332575,25.25
298,5.606381365110605,3,1.5,3.307496037913213,3,0.08333333333325754,51.5
299,5.427323786357247,3,1.75,3.2013971243204513,3,0.0,57.41666666666674
300,6.4878451201114355,4,5.0,3.6580113966571126,3,0.08333333333325754,12.5
301,5.525044807036846,3,2.5,3.387389826338729,3,0.25,16.666666666666742
302,5.760422483423212,3,2.5,3.287801729930226,4,0.08333333333325754,66.5
303,5.319383002961084,3,2.5,3.3096301674258988,3,0.9166666666665151,9.333333333333258
304,5.498310553789601,3,2.25,3.342422680822206,4,0.6666666666665151,51.08333333333326
305,5.860338006570994,3,1.75,3.2833012287035497,4,0.75,102.16666666666674
306,5.740362689494244,4,2.75,3.255272505103306,4,0.9166666666665151,50.33333333333326
307,5.785863475645474,4,2.25,3.3384564936046046,3,0.08333333333325754,30.5
308,5.740915076481283,2,1.0,3.0043213737826426,4,0.75,107.16666666666674
309,5.8228216453031045,4,2.75,3.5211380837040362,5,0.6666666666665151,55.08333333333326
310,5.921166050637739,4,2.5,3.374748346010104,5,0.75,87.16666666666674
311,5.303196057420489,5,1.75,3.220108088040055,3,0.4166666666665151,99.83333333333326
312,6.377306251068199,5,2.5,3.5622928644564746,5,0.0,93.41666666666674
313,6.141136090120739,4,3.25,3.6324572921847245,3,0.08333333333325754,17.5
314,6.146128035678238,4,3.25,3.6324572921847245,3,0.5833333333332575,18.0
315,5.484299839346786,4,2.25,3.290034611362518,3,0.5,35.91666666666674
316,5.6875289612146345,3,2.0,3.413299764081252,5,0.9166666666665151,67.33333333333326
317,5.5910646070264995,3,2.5,3.285557309007774,4,1.0,27.416666666666742
318,5.738780558484369,2,1.0,3.167317334748176,4,0.16666666666651508,98.58333333333326
319,5.429348472923662,4,1.0,2.9030899869919438,3,0.5,71.91666666666674
320,5.913760886412323,5,2.75,3.4983105537896004,3,0.0,1.4166666666667425
321,5.7160033436347994,3,2.25,3.307496037913213,3,0.4166666666665151,30.833333333333258
322,5.361727836017593,3,2.0,3.161368002234975,3,0.16666666666651508,11.583333333333258
323,5.380211241711606,3,1.75,3.1789769472931693,3,0.75,46.16666666666674
324,5.365487984890899,2,1.0,3.093421685162235,3,0.33333333333325754,92.75
325,5.381115080709851,2,1.0,3.093421685162235,3,0.8333333333332575,93.25
326,5.439293210719012,3,2.5,3.481442628502305,3,0.4166666666665151,27.833333333333258
327,5.869231719730976,4,2.0,3.311753861055754,4,0.33333333333325754,92.75
328,5.270387656461051,3,1.0,3.0,2,0.9166666666665151,63.33333333333326
329,5.897627091290442,3,2.25,3.374748346010104,4,0.16666666666651508,37.58333333333326
330,5.944482672150168,4,3.5,3.4471580313422194,3,0.33333333333325754,63.75
331,5.445604203273597,6,1.75,3.3502480183341627,4,0.9166666666665151,60.33333333333326
332,5.469822015978163,3,2.0,3.2576785748691846,3,0.16666666666651508,23.583333333333258
333,5.8061799739838875,2,1.0,3.0293837776852097,3,0.9166666666665151,91.33333333333326
334,5.973127853599698,4,2.0,3.3961993470957363,5,0.16666666666651508,46.58333333333326
335,5.414973347970818,4,2.5,3.292256071356476,3,0.4166666666665151,11.833333333333258
336,5.748110467494984,3,2.75,3.4668676203541096,3,0.08333333333325754,10.5
337,5.898450919198375,4,2.0,3.1789769472931693,5,0.16666666666651508,103.58333333333326
338,5.423245873936808,3,1.75,3.1522883443830563,3,0.25,60.66666666666674
339,5.389166084364533,3,1.75,3.2405492482826,3,1.0,61.41666666666674
340,5.685741738602264,4,1.75,3.4082399653118496,4,0.9166666666665151,53.33333333333326
341,5.835056101720117,4,3.5,3.482873583608754,3,0.5,4.9166666666667425
